Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,340,12,P:System.Windows.Forms.Control.Name,,,,,"this.radioButtonInterjections.Name = ""radioButtonInterjections"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,339,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonInterjections.Location = new System.Drawing.Point(220, 65);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,339,12,P:System.Windows.Forms.Control.Location,,,,,"this.radioButtonInterjections.Location = new System.Drawing.Point(220, 65);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,338,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonInterjections.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,338,12,P:System.Windows.Forms.ButtonBase.AutoSize,,,,,this.radioButtonInterjections.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,334,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionVerbs.CheckedChanged += new System.EventHandler(this.radioButtonEmotionVerbs_CheckedChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,334,12,E:System.Windows.Forms.RadioButton.CheckedChanged,,,,,this.radioButtonEmotionVerbs.CheckedChanged += new System.EventHandler(this.radioButtonEmotionVerbs_CheckedChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,333,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionVerbs.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,333,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.radioButtonEmotionVerbs.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,332,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonEmotionVerbs.Text = ""Emotion-Verbs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,332,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.radioButtonEmotionVerbs.Text = ""Emotion-Verbs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,331,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionVerbs.TabStop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,331,12,P:System.Windows.Forms.RadioButton.TabStop,,,,,this.radioButtonEmotionVerbs.TabStop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,330,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionVerbs.TabIndex = 11;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,330,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.radioButtonEmotionVerbs.TabIndex = 11;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,329,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonEmotionVerbs.Size = new System.Drawing.Size(93, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,329,12,P:System.Windows.Forms.Control.Size,,,,,"this.radioButtonEmotionVerbs.Size = new System.Drawing.Size(93, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,328,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonEmotionVerbs.Name = ""radioButtonEmotionVerbs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,328,12,P:System.Windows.Forms.Control.Name,,,,,"this.radioButtonEmotionVerbs.Name = ""radioButtonEmotionVerbs"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,327,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonEmotionVerbs.Location = new System.Drawing.Point(220, 88);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,327,12,P:System.Windows.Forms.Control.Location,,,,,"this.radioButtonEmotionVerbs.Location = new System.Drawing.Point(220, 88);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,326,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionVerbs.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,326,12,P:System.Windows.Forms.ButtonBase.AutoSize,,,,,this.radioButtonEmotionVerbs.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,322,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionSounds.CheckedChanged += new System.EventHandler(this.radioButtonEmotionSounds_CheckedChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,322,12,E:System.Windows.Forms.RadioButton.CheckedChanged,,,,,this.radioButtonEmotionSounds.CheckedChanged += new System.EventHandler(this.radioButtonEmotionSounds_CheckedChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,321,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionSounds.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,321,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.radioButtonEmotionSounds.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,320,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonEmotionSounds.Text = ""Emotion-Sounds"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,320,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.radioButtonEmotionSounds.Text = ""Emotion-Sounds"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,319,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionSounds.TabStop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,319,12,P:System.Windows.Forms.RadioButton.TabStop,,,,,this.radioButtonEmotionSounds.TabStop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,318,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionSounds.TabIndex = 12;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,318,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.radioButtonEmotionSounds.TabIndex = 12;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,317,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonEmotionSounds.Size = new System.Drawing.Size(102, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,317,12,P:System.Windows.Forms.Control.Size,,,,,"this.radioButtonEmotionSounds.Size = new System.Drawing.Size(102, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,316,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonEmotionSounds.Name = ""radioButtonEmotionSounds"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,316,12,P:System.Windows.Forms.Control.Name,,,,,"this.radioButtonEmotionSounds.Name = ""radioButtonEmotionSounds"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,315,12,T:System.Windows.Forms.RadioButton,,,,,"this.radioButtonEmotionSounds.Location = new System.Drawing.Point(220, 111);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,315,12,P:System.Windows.Forms.Control.Location,,,,,"this.radioButtonEmotionSounds.Location = new System.Drawing.Point(220, 111);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,314,12,T:System.Windows.Forms.RadioButton,,,,,this.radioButtonEmotionSounds.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,314,12,P:System.Windows.Forms.ButtonBase.AutoSize,,,,,this.radioButtonEmotionSounds.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,310,12,T:System.Windows.Forms.CheckBox,,,,,this.checkBoxPastalie.CheckedChanged += new System.EventHandler(this.checkBoxPastalie_CheckedChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,310,12,E:System.Windows.Forms.CheckBox.CheckedChanged,,,,,this.checkBoxPastalie.CheckedChanged += new System.EventHandler(this.checkBoxPastalie_CheckedChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,309,12,T:System.Windows.Forms.CheckBox,,,,,this.checkBoxPastalie.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,309,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.checkBoxPastalie.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,308,12,T:System.Windows.Forms.CheckBox,,,,,"this.checkBoxPastalie.Text = ""Exclude Pastalie From All Results?"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,308,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.checkBoxPastalie.Text = ""Exclude Pastalie From All Results?"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,307,12,T:System.Windows.Forms.CheckBox,,,,,this.checkBoxPastalie.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,307,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.checkBoxPastalie.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,306,12,T:System.Windows.Forms.CheckBox,,,,,"this.checkBoxPastalie.Size = new System.Drawing.Size(188, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,306,12,P:System.Windows.Forms.Control.Size,,,,,"this.checkBoxPastalie.Size = new System.Drawing.Size(188, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,305,12,T:System.Windows.Forms.CheckBox,,,,,"this.checkBoxPastalie.Name = ""checkBoxPastalie"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,305,12,P:System.Windows.Forms.Control.Name,,,,,"this.checkBoxPastalie.Name = ""checkBoxPastalie"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,304,12,T:System.Windows.Forms.CheckBox,,,,,"this.checkBoxPastalie.Location = new System.Drawing.Point(6, 388);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,304,12,P:System.Windows.Forms.Control.Location,,,,,"this.checkBoxPastalie.Location = new System.Drawing.Point(6, 388);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,303,12,T:System.Windows.Forms.CheckBox,,,,,this.checkBoxPastalie.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,303,12,P:System.Windows.Forms.ButtonBase.AutoSize,,,,,this.checkBoxPastalie.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,299,12,T:System.Windows.Forms.Label,,,,,"this.labelDef.Text = ""Parameter Definition:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,299,12,P:System.Windows.Forms.Label.Text,,,,,"this.labelDef.Text = ""Parameter Definition:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,298,12,T:System.Windows.Forms.Label,,,,,this.labelDef.TabIndex = 13;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,298,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.labelDef.TabIndex = 13;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,297,12,T:System.Windows.Forms.Label,,,,,"this.labelDef.Size = new System.Drawing.Size(105, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,297,12,P:System.Windows.Forms.Control.Size,,,,,"this.labelDef.Size = new System.Drawing.Size(105, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,296,12,T:System.Windows.Forms.Label,,,,,"this.labelDef.Name = ""labelDef"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,296,12,P:System.Windows.Forms.Control.Name,,,,,"this.labelDef.Name = ""labelDef"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,295,12,T:System.Windows.Forms.Label,,,,,"this.labelDef.Location = new System.Drawing.Point(7, 138);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,295,12,P:System.Windows.Forms.Control.Location,,,,,"this.labelDef.Location = new System.Drawing.Point(7, 138);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,294,12,T:System.Windows.Forms.Label,,,,,this.labelDef.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,294,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.labelDef.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,290,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.dataGridViewTextBoxColumn5.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,290,12,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,this.dataGridViewTextBoxColumn5.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,289,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.dataGridViewTextBoxColumn5.Name = ""dataGridViewTextBoxColumn5"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,289,12,P:System.Windows.Forms.DataGridViewColumn.Name,,,,,"this.dataGridViewTextBoxColumn5.Name = ""dataGridViewTextBoxColumn5"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,288,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.dataGridViewTextBoxColumn5.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,288,12,P:System.Windows.Forms.DataGridViewColumn.MinimumWidth,,,,,this.dataGridViewTextBoxColumn5.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,287,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.dataGridViewTextBoxColumn5.HeaderText = ""Dialect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,287,12,P:System.Windows.Forms.DataGridViewColumn.HeaderText,,,,,"this.dataGridViewTextBoxColumn5.HeaderText = ""Dialect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,286,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.dataGridViewTextBoxColumn5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,286,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.dataGridViewTextBoxColumn5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,286,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill,,,,,this.dataGridViewTextBoxColumn5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,286,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.dataGridViewTextBoxColumn5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,286,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.dataGridViewTextBoxColumn5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,286,12,P:System.Windows.Forms.DataGridViewColumn.AutoSizeMode,,,,,this.dataGridViewTextBoxColumn5.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,282,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.dataGridViewTextBoxColumn4.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,282,12,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,this.dataGridViewTextBoxColumn4.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,281,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.dataGridViewTextBoxColumn4.Name = ""dataGridViewTextBoxColumn4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,281,12,P:System.Windows.Forms.DataGridViewColumn.Name,,,,,"this.dataGridViewTextBoxColumn4.Name = ""dataGridViewTextBoxColumn4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,280,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.dataGridViewTextBoxColumn4.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,280,12,P:System.Windows.Forms.DataGridViewColumn.MinimumWidth,,,,,this.dataGridViewTextBoxColumn4.MinimumWidth = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,279,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.dataGridViewTextBoxColumn4.HeaderText = ""Kana"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,279,12,P:System.Windows.Forms.DataGridViewColumn.HeaderText,,,,,"this.dataGridViewTextBoxColumn4.HeaderText = ""Kana"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,278,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.dataGridViewTextBoxColumn4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,278,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.dataGridViewTextBoxColumn4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,278,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill,,,,,this.dataGridViewTextBoxColumn4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,278,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.dataGridViewTextBoxColumn4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,278,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnMode,,,,,this.dataGridViewTextBoxColumn4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,278,12,P:System.Windows.Forms.DataGridViewColumn.AutoSizeMode,,,,,this.dataGridViewTextBoxColumn4.AutoSizeMode = System.Windows.Forms.DataGridViewAutoSizeColumnMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,274,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,this.dataGridViewTextBoxColumn3.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,274,12,P:System.Windows.Forms.DataGridViewColumn.ReadOnly,,,,,this.dataGridViewTextBoxColumn3.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.Designer.cs,273,12,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,"this.dataGridViewTextBoxColumn3.Name = ""dataGridViewTextBoxColumn3"";"
